id_str,created_at,text,screen_name,rtfrom,cluster
1583036920317505542,Thu Oct 20 10:06:27 +0000 2022,FALTAM 10 DIAS. Bora apertar o 13 com tanta força que até a urna eletrônica vai voltar a sorrir. Dia 30 é #LulaPresidente13! https://t.co/O7f3yMuGOy,13Luizz13,ptbrasil,1
1586558742132408322,Sun Oct 30 03:20:55 +0000 2022,"Eleitoras e Eleitores, o momento de digitar seu voto na urna eletrônica é sagrado, inviolável é individual. Não permitam nenhum tipo de coação, ameaça ou oferecimento de benefícios para constranger sua liberdade de votar. ASSEDIO ELEITORAL é crime. DENUNCIE.",13Luizz13,alexandre,1
1576687411655942144,Sun Oct 02 21:35:47 +0000 2022,Skyrim rodando na urna eletrônica versão 2022,1509hk,Iseng4rd,1
1579862467047739392,Tue Oct 11 15:52:19 +0000 2022,"URGENTE
""Voto impresso"" está em consulta pública no senado, tentativa da extrema direita para voltarmos aos tempos dos votos de cabresto.

Vote NÃO:

https://t.co/WfXXmL0m7p

Obs: O Voto Impresso tá GANHANDO por 300 mil votos. Compartilhe!",1509hk,gabrieldread,1
1584044752843915264,Sun Oct 23 04:51:13 +0000 2022,"Democracia também é isso ... Derrota. Só não vale culpar a urna eletrônica, o STF, a imprensa... Sai candidato quem quer, se perder que aguente. @mvolles https://t.co/nV65JwBn0f",15demaiode19891,DelegadoSaraiva,1
1585700744304349185,Thu Oct 27 18:31:32 +0000 2022,"💣EXCLUSIVO. Evangélico líder de motociata bolsonarista incentiva crimes em grupo de extrema direita no Telegram. Ele fala, por exemplo, sobre a necessidade de “quebrar esquerdistas no cacete” e “quebrar a urna eletrônica no pau”. #PúblicaNasEleições 🔗https://t.co/P0jLLD772s https://t.co/WlGaWNazNJ",15demaiode19891,agenciapublica,1
1585717914749243392,Thu Oct 27 19:39:46 +0000 2022,"Essa foi uma das primeiras vezes que consegui reverter o jogo nas redes! Eles tentavam dominar o debate a favor do voto impresso,mas eu mudei a narrativa: ao invés de dizer “não ao voto impresso”, eu pautei: “sim à urna eletrônica”. Deu certo! Viramos o jogo pró democracia 👊🇧🇷 https://t.co/25085OOZqa",15demaiode19891,AndreJanonesAdv,1
1586631603194920960,Sun Oct 30 08:10:27 +0000 2022,"Eleitoras e Eleitores, o momento de digitar seu voto na urna eletrônica é sagrado, inviolável é individual. Não permitam nenhum tipo de coação, ameaça ou oferecimento de benefícios para constranger sua liberdade de votar. ASSEDIO ELEITORAL é crime. DENUNCIE.",15demaiode19891,alexandre,1
1576595142911627271,Sun Oct 02 15:29:08 +0000 2022,fancam da urna eletrônica  https://t.co/kcBo5YyRBc,170_supreme,wwwmlna,1
1578431125772722178,Fri Oct 07 17:04:40 +0000 2022,Ninguém questiona vacina contra poliomielite e nem urna eletrônica até um negacionista ser presidente do Brasil.,170_supreme,PedroRonchi2,1
1587021233912254465,Mon Oct 31 09:58:42 +0000 2022,"Uma coisa precisa ser dita

MELHOR SISTEMA DE VOTAÇÃO DO MUNDO.

MEHOR MECANISMO INSTITUCIONAL DO MUNDO PARA GARANTIR A LISURA DAS ELEIÇÕES 

OBRIGADO URNA ELETRÔNICA 
OBRIGADO TSE

VOCÊS RESISTIRAM QUE NEM LEÕES AO ATAQUE DO FASCISMO.",170_supreme,nadanovonofront,1
1585084684350128128,Wed Oct 26 01:43:32 +0000 2022,Não esquecer que ninguém questionava vacina e nem urna eletrônica até um negacionista ser eleito presidente no Brasil.,1895costa,PedroRonchi2,1
1586731289314398214,Sun Oct 30 14:46:34 +0000 2022,"Neste exato momento, Planeta do Futebol dirige-se à urna eletrônica para exercer o seu direito de cidadão.

………….",1895costa,futebol_info,1
1576583761705467904,Sun Oct 02 14:43:54 +0000 2022,"📢 Crime eleitoral: homem vestido de verde e amarelo arrumou uma confusão ao tentar fraudar voto em Lisboa

Ele já havia votado e furou a fila para tentar votar novamente. A urna foi impugnada e os eleitores terão que recorrer ao voto impresso.

É cada um... 🤦🏽‍♂️ #ELEICOES2022 https://t.co/ZGPrQgJ8PA",1976mlpn,slpng_giants_pt,1
1576631242585296896,Sun Oct 02 17:52:35 +0000 2022,"🚨 CRIME ELEITORAL: extremista quebra urna eletrônica e é detido em Goiânia

A urna foi trocada e a votação continuou normalmente https://t.co/mz3mTzn5XT",1976mlpn,slpng_giants_pt,1
1576651712722399232,Sun Oct 02 19:13:55 +0000 2022,"📰 Homem é preso por colar urna eletrônica e pergunta a advogado se é crime

Caso alguém esteja em dúvida, colar os botões da urna eletrônica é crime.. marretar a urna também. 🫠 https://t.co/nNzUXnRS9m",1976mlpn,slpng_giants_pt,1
1576692201815359488,Sun Oct 02 21:54:49 +0000 2022,"Homem é detido após quebrar urna eletrônica em Goiânia.

Após ataque, equipamento precisou ser substituído.

#Eleicoes2022 https://t.co/PYD9Spw8gr",1976mlpn,Metropoles,1
1582077185187516416,Mon Oct 17 18:32:49 +0000 2022,"O dep. do PL, Altineu Côrtes, que votou contra a PEC do voto impresso auditável, é investigado nos Inquéritos 4327 e 3189, por corrupção passiva, lavagem de dinheiro, formação de quadrilha e peculato. Está chegando a hora de os eleitores expulsarem os maus políticos do Congresso. https://t.co/gdZfV9De6s",1979Eduarda,ricardojgomes,1
1583570249215283200,Fri Oct 21 21:25:43 +0000 2022,"Em entrevista à Veja, Sergio Moro defende mudanças no Supremo e voto impresso por amostragem. Tbm relativiza a corrupção de Bolsonaro. Fica claro que, para ele, a lei só vale para os outros. É um Bolsonaro com roupagem mais limpinha.",1979Eduarda,amandafaudi,1
1576607314572111874,Sun Oct 02 16:17:30 +0000 2022,gente mas a urna eletrônica é de uma superioridade intelectual e prática inexplicável né? acabou as eleições já nos países da oceania e a gente já tem 95% dos resultados de &gt;todos&lt; estados unidos pra somar voto de UM ESTADO demora uma semana,1989favs,canthavejobros,1
1586829932335976449,Sun Oct 30 21:18:32 +0000 2022,meu deus gente a apuração está muito rápida a urna eletrônica é tão babilônica e assustadora ao mesmo tempo https://t.co/SAcFxIm3ZA,1989favs,ervemore,1
1576603755377631233,Sun Oct 02 16:03:21 +0000 2022,"Jovem de 22 anos cola teclas de urna eletrônica no Mato Grosso com cola de alta resistência e impede todo mundo de votar.

Após colar as teclas, ele foi embora, mas não esperava que a Polícia iria ao seu encontro. Ele foi preso em sua própria residência! #Eleicoes2022 https://t.co/epGZqDtr0h",1DVoando,siteptbr,1
1576652289862881281,Sun Oct 02 19:16:13 +0000 2022,"Homem que tentou fraudar urna eletrônica em Lisboa é identificado como Fábio Félix dos Santos. Ele disse aos fiscais eleitorais que votou em @jairbolsonaro. O homem, de quase 50 anos, responderá por crime eleitoral.",1DVoando,vicentenunes,1
1578175579131518976,Fri Oct 07 00:09:13 +0000 2022,Ninguém questiona vacina contra poliomielite e nem urna eletrônica até um negacionista ser presidente do Brasil.,1DVoando,PedroRonchi2,1
1586812567623811073,Sun Oct 30 20:09:32 +0000 2022,🚨AGORA: Polícia de Mato Grosso procura homem suspeito de colar teclas de urna eletrônica #Eleicoes2022 https://t.co/GmyToCZS4V,1DVoando,choquei,1
1585654472860176384,Thu Oct 27 15:27:41 +0000 2022,"💣EXCLUSIVO. Evangélico líder de motociata bolsonarista incentiva crimes em grupo de extrema direita no Telegram. Ele fala, por exemplo, sobre a necessidade de “quebrar esquerdistas no cacete” e “quebrar a urna eletrônica no pau”. #PúblicaNasEleições 🔗https://t.co/P0jLLD772s https://t.co/WlGaWNazNJ",1_dem0cratic0,agenciapublica,1
1585689043727441921,Thu Oct 27 17:45:03 +0000 2022,"Como a conversinha de fraude na urna eletrônica não estava colando mais, agora o papo é falar em fraude na propaganda eleitoral.

Que governo maldito",1_dem0cratic0,aguedescartoon,1
1586553169483644929,Sun Oct 30 02:58:46 +0000 2022,"Eleitoras e Eleitores, o momento de digitar seu voto na urna eletrônica é sagrado, inviolável é individual. Não permitam nenhum tipo de coação, ameaça ou oferecimento de benefícios para constranger sua liberdade de votar. ASSEDIO ELEITORAL é crime. DENUNCIE.",1_dem0cratic0,alexandre,1
1576342440923238400,Sat Oct 01 22:44:59 +0000 2022,Um dos principais motivos para confiar na urna eletrônica ❤️ #Linux #Eleicoes2022 https://t.co/CiLApq4oke,1_universitario,osnipassos,1
1576613351802560512,Sun Oct 02 16:41:29 +0000 2022,"🗳️ CRIME ELEITORAL

Eleitor de 22 anos foi preso em Campo Grande, Mato Grosso do Sul, após colar as teclas em uma urna eletrônica com cola instantânea. O crime foi identificado após o eleitor sair da sala de votação.",1_universitario,camarotedacpi,1
1576614678473498624,Sun Oct 02 16:46:46 +0000 2022,"fiz uma coisa aqui

mc carol gritando “vai dar PT” mas com um sinal sonoro de urna eletrônica no fim &lt;3 https://t.co/aQpM42ayIp",1_universitario,rkpierre,1
1586763895842242561,Sun Oct 30 16:56:08 +0000 2022,"Como a urna eletrônica não é fraudável, abandonaram qualquer pudor e partiram para o bloqueio físico, a intimidação e a violação ao direito mais básico da nossa democracia, o voto. Os relatos são contundentes. É o Brasil coronelista emergindo com força — nunca deixou de existir.",1_universitario,fecampa,1
1586854077341859840,Sun Oct 30 22:54:29 +0000 2022,XVIDEOS IDOSO COMENDO CU DE CAPITÃO NA URNA ELETRÔNICA PESQUISAR,1_universitario,LarissaSiriani,1
1579205536415092736,Sun Oct 09 20:21:54 +0000 2022,"🚨 TikTok e Kwai são os principais aplicativos responsáveis pelo compartilhamento de FAKE NEWS durante as eleições.

Vídeos com supostas teorias de fraude da urna eletrônica já receberam mais de 11 MILHÕES de visualizações e continuam sendo recomendados pela plataforma! https://t.co/4kIKoi5w4B",1cutiepie_,siteptbr,1
1580019139636514816,Wed Oct 12 02:14:52 +0000 2022,"URGENTE
""Voto impresso"" está em consulta pública no senado, tentativa da extrema direita para voltarmos aos tempos dos votos de cabresto.

Vote NÃO:

https://t.co/WfXXmL0m7p

Obs: O Voto Impresso tá GANHANDO por 300 mil votos. Compartilhe!",1cutiepie_,gabrieldread,1
1586549724760399873,Sun Oct 30 02:45:05 +0000 2022,"Eleitoras e Eleitores, o momento de digitar seu voto na urna eletrônica é sagrado, inviolável é individual. Não permitam nenhum tipo de coação, ameaça ou oferecimento de benefícios para constranger sua liberdade de votar. ASSEDIO ELEITORAL é crime. DENUNCIE.",1cutiepie_,alexandre,1
1586844869041000452,Sun Oct 30 22:17:53 +0000 2022,"Eleitoras e Eleitores, o momento de digitar seu voto na urna eletrônica é sagrado, inviolável é individual. Não permitam nenhum tipo de coação, ameaça ou oferecimento de benefícios para constranger sua liberdade de votar. ASSEDIO ELEITORAL é crime. DENUNCIE.",1saexistindo,alexandre,1
1586845915914059778,Sun Oct 30 22:22:03 +0000 2022,não ironicamente eu queria muito saber se a urna eletrônica roda minecraft,1saexistindo,comunidademc,1
1576755008900853760,Mon Oct 03 02:04:23 +0000 2022,CERTEZA que quem tá falando de fraude na urna apertou 17 no lugar do número atual.,2020SB9000,camilladelucas,1
1586554820709810177,Sun Oct 30 03:05:20 +0000 2022,"Eleitoras e Eleitores, o momento de digitar seu voto na urna eletrônica é sagrado, inviolável é individual. Não permitam nenhum tipo de coação, ameaça ou oferecimento de benefícios para constranger sua liberdade de votar. ASSEDIO ELEITORAL é crime. DENUNCIE.",2020SB9000,alexandre,1
1576895564100214784,Mon Oct 03 11:22:54 +0000 2022,fancam da urna eletrônica  https://t.co/kcBo5YyRBc,23sailormoon,wwwmlna,1
1578731213623156736,Sat Oct 08 12:57:07 +0000 2022,Ninguém questiona vacina contra poliomielite e nem urna eletrônica até um negacionista ser presidente do Brasil.,23sailormoon,PedroRonchi2,1
1585723917376704512,Thu Oct 27 20:03:37 +0000 2022,@ourenato Domingo vai sair o Twitter for urna eletrônica,23sailormoon,EricoFernandes8,1
1585595174784229376,Thu Oct 27 11:32:03 +0000 2022,"Esse é o Afeganistão!
 Um lugar perfeito para bolsominions, pois lá não tem STF, não tem Congresso, pode matar em nome de Deus, quem crê em Deus pode andar armado, não tem urna eletrônica e fica mais pertinho de Israel 😊 https://t.co/3AaaRKLXb7",2621965marcos,GabrielKustow,1
1586673624429494273,Sun Oct 30 10:57:25 +0000 2022,"@Walison19933425 @marciojerry @LulaOficial Pode chorar a vontade bolsominion. É Lula Presidente e Bolsonaro na cadeia e se não gostar vai pro Afeganistão 🇦🇫 porque lá não tem STF, urna eletrônica e à imprensa é propaganda política tão somente.",2621965marcos,2621965marcos,1
1585652225896054784,Thu Oct 27 15:18:45 +0000 2022,"💣EXCLUSIVO. Evangélico líder de motociata bolsonarista incentiva crimes em grupo de extrema direita no Telegram. Ele fala, por exemplo, sobre a necessidade de “quebrar esquerdistas no cacete” e “quebrar a urna eletrônica no pau”. #PúblicaNasEleições 🔗https://t.co/P0jLLD772s https://t.co/WlGaWNazNJ",2Bonjardim,agenciapublica,1
1585729598720856064,Thu Oct 27 20:26:12 +0000 2022,"Essa foi uma das primeiras vezes que consegui reverter o jogo nas redes! Eles tentavam dominar o debate a favor do voto impresso,mas eu mudei a narrativa: ao invés de dizer “não ao voto impresso”, eu pautei: “sim à urna eletrônica”. Deu certo! Viramos o jogo pró democracia 👊🇧🇷 https://t.co/25085OOZqa",2Bonjardim,AndreJanonesAdv,1
1586569433312526338,Sun Oct 30 04:03:24 +0000 2022,"Eleitoras e Eleitores, o momento de digitar seu voto na urna eletrônica é sagrado, inviolável é individual. Não permitam nenhum tipo de coação, ameaça ou oferecimento de benefícios para constranger sua liberdade de votar. ASSEDIO ELEITORAL é crime. DENUNCIE.",2Bonjardim,alexandre,1
1577254852392292357,Tue Oct 04 11:10:35 +0000 2022,"PT ganhou as eleições? Vcs acham que algo está muito errado? Então... Se Lula realmente ganhou ele não vai ter medo de um segundo turno o voto ser impresso e auditável por membros dos dois partidos... vamos levantar a # de:
#votoimpressoauditável
#Bolsonaro22 https://t.co/o51UWeoi3E",2_thaiss,Nogueir6Rosalva,1
1577339430121213959,Tue Oct 04 16:46:40 +0000 2022,"@GFiuza_Oficial Essa será uma pauta futura, pós eleições. Bolsonaro vencendo o segundo turno, vamos as ruas pedir o voto impresso.",2_thaiss,Gilalexandrebo2,1
1576117211982626816,Sat Oct 01 07:50:00 +0000 2022,"Você ainda tem alguma dúvida da minha intenção? Peço que análise o meu mandato e vote 7040 

Votei contra a reforma da previdência 
Contra privatizações 
Contra o orçamento secreto 
A favor da urna eletrônica 
Fui autor do projeto que proibiu despejos na pandemia",2kardoso,AndreJanonesAdv,1
1576200576169222146,Sat Oct 01 13:21:16 +0000 2022,"A urna eletrônica criticada de forma histérica por Bolsonaro e seus robôs apoiadores, foi desenvolvida com o apoio técnico das forças armadas para evitar fraudes.

Era esse o tweet!",2kardoso,Jefersondspg,1
1576558879865176064,Sun Oct 02 13:05:02 +0000 2022,"Eu nunca vou esquecer que o Bolsonaro chegou tão confiante pra votar em 2018 que soltou a pérola ""dia 28 é praia"".

E ai, teve 2º turno.

Foi ai que começou esse inferno de falar sobre fraude na urna por parte dele.

Hoje não teve gracinha, não.",2kardoso,jairmearrependi,1
1586745305588015105,Sun Oct 30 15:42:15 +0000 2022,"Não consegui segurar, amo demais nossos sistema eleitoral ❤️ obrigada urna eletrônica 🥰🥰🥰 https://t.co/UrCqzkaN07",2kardoso,caroldartora13,1
1576667765347581953,Sun Oct 02 20:17:42 +0000 2022,"Um eleitor bolsonarista quebrou uma urna eletrônica com um soco, na cidade de Cajazeiras, no Sertão da Paraíba. https://t.co/jf63ojzER3",2pacsakure12,SilvioDarlan,1
1586889060450189312,Mon Oct 31 01:13:29 +0000 2022,"Mais um eleitor foi preso por fotografar a urna eletrônica no momento da votação, desta vez por equipe do #15BPM no Colégio Corrêa Dantas, em Gramacho, #DuquedeCaxias. https://t.co/kSuklQQwAg",2pacsakure12,PMERJ,1
1585020629241122816,Tue Oct 25 21:29:00 +0000 2022,Não esquecer que ninguém questionava vacina e nem urna eletrônica até um negacionista ser eleito presidente no Brasil.,33Zilda,PedroRonchi2,1
1585665578647314433,Thu Oct 27 16:11:48 +0000 2022,"💣EXCLUSIVO. Evangélico líder de motociata bolsonarista incentiva crimes em grupo de extrema direita no Telegram. Ele fala, por exemplo, sobre a necessidade de “quebrar esquerdistas no cacete” e “quebrar a urna eletrônica no pau”. #PúblicaNasEleições 🔗https://t.co/P0jLLD772s https://t.co/WlGaWNazNJ",33Zilda,agenciapublica,1
1585743799787159552,Thu Oct 27 21:22:38 +0000 2022,"quando meus colegas jornalistas vão se desculpar por ter ungido sergio moro a herói nacional?
escreveram até biografia desse imbecil, limitado intelectualmente, apenas para ser contra o PT... 
hoje ele apoia até a tese ridícula do voto impresso
🤦‍♀️
https://t.co/zm94CKMoC5",33Zilda,cynaramenezes,1
1585746081941422082,Thu Oct 27 21:31:42 +0000 2022,"Essa foi uma das primeiras vezes que consegui reverter o jogo nas redes! Eles tentavam dominar o debate a favor do voto impresso,mas eu mudei a narrativa: ao invés de dizer “não ao voto impresso”, eu pautei: “sim à urna eletrônica”. Deu certo! Viramos o jogo pró democracia 👊🇧🇷 https://t.co/25085OOZqa",33Zilda,AndreJanonesAdv,1
