id_str,created_at,text,screen_name,rtfrom,cluster
1585645381874221056,Thu Oct 27 14:51:33 +0000 2022,"Enfim, comentamos que íamos trazer mais uma receita da Venezuela: CACHORRO... Quente! Mas infelizmente ficamos sem matéria prima, porque está sendo muito consumido! 😢

Então, na receita de hoje trouxemos o Rolo de Careca... BOLO DE CANECA! 🥚 + #fraudeeleitoral #fraudenasradios",Jonhcarb,CanalHipocritas,0
1585645468746334208,Thu Oct 27 14:51:54 +0000 2022,"HOJE TEM MAIS UMA RECEITA NO CANAL HIPÓCRITAS 👨🏻‍🍳

O primeiro vídeo ""DEPOIS DA CENSURA SÓ CULINÁRIA"" foi um sucesso, a galera amou a receita de Lula e Polvo que trouxemos! (Será que alguém fez em casa? Acho que não, né? 🤢) +++ #fraudeeleitoral #fraudenasradios",Jonhcarb,CanalHipocritas,0
1584210729988550658,Sun Oct 23 15:50:45 +0000 2022,O mínistro barroso e um cara de pau já o ministro Gilmar Mendes e sínico vejam como existe maracutaia nessa contagem e transparência dos voto em 2017 todos os ministros eram a favor do voto impresso auditavel a segurança a transparência era ótima mas surgiu o presidente Bolsonaro https://t.co/hQbgipzeYx,Joo66952567,AdonaiItapua,0
1584960810451087366,Tue Oct 25 17:31:19 +0000 2022,"Por favor atenção Jair Bolsonaro,  generais das FFAA, General Heleno, Ministro da Justiça Anderson, PGR Aras, Magno Malta, Bia Kicis, Carla Zambelli, Helio Lopes, Filipe Barros e todos mais que estão na luta fielmente com nosso presidente. #salvador #bahia  #fraudeeleitoral https://t.co/KmWmB1upUK",Joo66952567,NETINHOOFICIAL3,0
1576006645041496064,Sat Oct 01 00:30:39 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JooAvelinoFilho,Rconstantino,0
1577466551787200512,Wed Oct 05 01:11:48 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JooAvelinoFilho,GFiuza_Oficial,0
1576314892512301056,Sat Oct 01 20:55:31 +0000 2022,Eleitor vai ter um segundo a mais para conferir voto na urna eletrônica https://t.co/gj8nRbz5Ok,JooBras33766997,OrdemPr,0
1578389593996644354,Fri Oct 07 14:19:38 +0000 2022,"⚠️⚠️⚠️ Atenção amigos. Tem no site do Senado uma Consulta Pública sobre Voto Impresso. Vamos participar e divulgar esse tuiter. ⚠️⚠️⚠️🇧🇷🇧🇷🇧🇷

SUG 9/2018 https://t.co/HfXbWScKth #SUG9_2018 #ecidadania",JooBras33766997,lilianbscosta22,0
1587051887265824769,Mon Oct 31 12:00:30 +0000 2022,"Foram inúmeros vídeos e denúncias que recebemos, houve sim fraude eleitoral! @jairbolsonaro #fraudeeleitoral https://t.co/rVFtCsCULm",JooBras33766997,MondimIracema,0
1577250906810515457,Tue Oct 04 10:54:54 +0000 2022,"@BoicaIslene O PROBLEMA FOI ESSE E MUITOS OUTROS EM URNAS MANIPULADAS, CAMPANHA PELO VOTO AUDITAVEL BRASIL 🇧🇷 https://t.co/BxLksiHdXk",JooFern47899948,lelomenBahia,0
1578101598596669440,Thu Oct 06 19:15:15 +0000 2022,"Esse cachorro se chama BRASIL 🇧🇷 

A marca do cano é: 
VOTO IMPRESSO AUDITÁVEL PRA ONTEM. 

https://t.co/NfK1xIca10",JooFern47899948,JoyJoyNumber2,0
1585474531879165952,Thu Oct 27 03:32:39 +0000 2022,"🚨URGENTE🚨
Até o Jornalista da CNN enxergou FRAUDE e fatos cabulosos da Justiça Eleitoral.
#RadiolaoDoPT #FraudeEleitoral #CrimeEleitoral  #ConsorcioNordeste #TeatroDaDemocracia"" https://t.co/zesEgNAUZc",JooFern47899948,RonisBrazil,0
1576771116143906817,Mon Oct 03 03:08:23 +0000 2022,"Assistam. 
Segundo turno com voto impresso! https://t.co/xwWWsces0h",JooFreiredeLim2,FernandaCid__,0
1579424852246941698,Mon Oct 10 10:53:23 +0000 2022,"Presidente Bolsonaro falou com a imprensa ao chegar no Palácio da Alvorada.
Presidente falou sobre as urnas, voto impresso, eleições e mais.
09/10/2022
#Bolsonaro22 
📌Link https://t.co/bqAMcXXK7B https://t.co/G58S1Sd13e",JooFreiredeLim2,_TvBolsonaro_22,0
1576762807634522112,Mon Oct 03 02:35:22 +0000 2022,Eleição no segundo turno deveria ter o voto impresso. Antiga sugestão do saudoso Olavo de Carvalho... https://t.co/1ayJIalzal,JooGiusti2,alertatotal,0
1577048897100611584,Mon Oct 03 21:32:11 +0000 2022,@augustosnunes Não podemos esquecer o que temos passado nas últimas eleições. É HORA DE VOLTARMOS A EXIGIR O VOTO IMPRESSO.,JooGiusti2,EntreOutrasMil,0
1582741729077493760,Wed Oct 19 14:33:28 +0000 2022,"URNA ESPANCADA! Em Goiânia, um eleitor surtou e quebrou a urna eletrônica na paulada https://t.co/WIpAZOaINw",JooGiusti2,O_Bairrista,0
1577696389269700608,Wed Oct 05 16:25:06 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JooHenr37432507,GFiuza_Oficial,0
1583896710216323073,Sat Oct 22 19:02:57 +0000 2022,"O que fizeram nestas eleições sob o confortável e acolhedor manto do ""combate às fake news"" foi de fazer corar o Capeta. Colocaram um déspota no comando do país e montaram um tribunal de exceção que só falta tirar um dos candidatos da urna eletrônica para impedir que votem nele.",JooHenr37432507,AndreBuck,0
1576956354698571776,Mon Oct 03 15:24:28 +0000 2022,"A questão não é se há fraude em nosso sistema eleitoral, porque ele é inauditável. A questão é jurídica: sem voto impresso não há materialidade do voto e a contagem PÚBLICA é impossível. Por esta razão, as democracias mais sólidas do mundo REJEITARAM o sistema 100% eletrônico.",JooMarc29422167,bernardokuster2,0
1577467051668406272,Wed Oct 05 01:13:47 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JooMarc29422167,GFiuza_Oficial,0
1582331938227900417,Tue Oct 18 11:25:07 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JooMarc29422167,bernardokuster2,0
1585600204874698753,Thu Oct 27 11:52:02 +0000 2022,"Pergunta ao UOL: 
A urna eletrônica é urna ou software que grava votos/ dados  que são consolidados numa sala cofre? 
Inacreditável.",JooMarc29422167,fabiowoficial,0
1576084014141566976,Sat Oct 01 05:38:05 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JooMarc42095021,Rconstantino,0
1577552367687553030,Wed Oct 05 06:52:48 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JooMarc42095021,GFiuza_Oficial,0
1576054382697013249,Sat Oct 01 03:40:21 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JooMari57919592,Rconstantino,0
1582559183500496896,Wed Oct 19 02:28:06 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JooMari57919592,bernardokuster2,0
1585425943363227650,Thu Oct 27 00:19:35 +0000 2022,"Pergunta ao UOL: 
A urna eletrônica é urna ou software que grava votos/ dados  que são consolidados numa sala cofre? 
Inacreditável.",JooMari57919592,fabiowoficial,0
1576905409604222977,Mon Oct 03 12:02:01 +0000 2022,"TSE tinha tudo preparado para eleições tranquilas e rápidas e que o registro do voto impresso era retrocesso e atrasaria o tal brilhante sistema. Alguém preocupou demais em fustigar empresário por causa de emoji de joinha, no Zap, e esqueceu de algo importante: gestão.",JoodeSouzaMarq1,PeKelmonApoio,0
1584911479861559298,Tue Oct 25 14:15:17 +0000 2022,"Xandão quer provas impressas pra denúncia das fraudes de inserções de rádios, mas eu não posso ter meu voto impresso.",JoodeSouzaMarq1,LucianaSV29,0
1577113815686082560,Tue Oct 04 01:50:09 +0000 2022,Eleição no segundo turno deveria ter o voto impresso. Antiga sugestão do saudoso Olavo de Carvalho... https://t.co/1ayJIalzal,Joomelo15493535,alertatotal,0
1577477781440450560,Wed Oct 05 01:56:25 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",Joomelo15493535,GFiuza_Oficial,0
1582431737644126208,Tue Oct 18 18:01:41 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,Joomelo15493535,bernardokuster2,0
1576010334741368832,Sat Oct 01 00:45:19 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorcoAntonio,Rconstantino,0
1576867118976360451,Mon Oct 03 09:29:52 +0000 2022,"COPIE E COLA E RT.
Nós exigimos 2° turno com voto impresso e auditável. 
         👇 https://t.co/bU84WdUkWj",JorcoAntonio,EderBatistaEB,0
1576984821053595648,Mon Oct 03 17:17:34 +0000 2022,Nós exigimos segundo turno com voto impresso e auditável. https://t.co/bHW2HeiR7d,JorcoAntonio,mepcosta69,0
1584841580942618625,Tue Oct 25 09:37:32 +0000 2022,"Xandão quer provas impressas pra denúncia das fraudes de inserções de rádios, mas eu não posso ter meu voto impresso.",JorcoAntonio,LucianaSV29,0
1585373511027396609,Wed Oct 26 20:51:14 +0000 2022,"Pergunta ao UOL: 
A urna eletrônica é urna ou software que grava votos/ dados  que são consolidados numa sala cofre? 
Inacreditável.",JorcoAntonio,fabiowoficial,0
1576936237599846400,Mon Oct 03 14:04:31 +0000 2022,A campanha do 2º turno deve ser: VOTO IMPRESSO OU VAMOS DESTRUIR TODAS AS URNAS. Simples assim.,Jorge285989,__dudasc,0
1576963194228473856,Mon Oct 03 15:51:38 +0000 2022,"A questão não é se há fraude em nosso sistema eleitoral, porque ele é inauditável. A questão é jurídica: sem voto impresso não há materialidade do voto e a contagem PÚBLICA é impossível. Por esta razão, as democracias mais sólidas do mundo REJEITARAM o sistema 100% eletrônico.",Jorge285989,bernardokuster2,0
1576969962207744000,Mon Oct 03 16:18:32 +0000 2022,O exército exigira que o segundo turno seja feito em voto impresso ou entregará o país a maquinas? Onde não haverá culpados por fraudes eleitorais?,Jorge285989,santos_clenir,0
1586811636098154497,Sun Oct 30 20:05:50 +0000 2022,"Ironia do destino! De acordo com portais de notícias online, a “infalível” urna eletrônica em que o ministro Alexandre de Moraes, presidente do TSE, votou em São Paulo apresentou falha e precisou ser reiniciada.",Jorge285989,salimmattarbr,0
1576275138055577601,Sat Oct 01 18:17:33 +0000 2022,Suponhamos que se descubra alguma urna eletrônica fraudulenta. Pergunta: O presidente do TSE vai preso?,Jorge57404473,juliovschneider,0
1576876816962555904,Mon Oct 03 10:08:24 +0000 2022,O exército exigira que o segundo turno seja feito em voto impresso ou entregará o país a maquinas? Onde não haverá culpados por fraudes eleitorais?,Jorge57404473,santos_clenir,0
1576228917945413632,Sat Oct 01 15:13:53 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",Jorge84701281,Rconstantino,0
1576601886693543936,Sun Oct 02 15:55:56 +0000 2022,"Carro roubado de mesário é encontrado, mas urna eletrônica desaparece 

O homem teria recebido a urna no Tribunal Regional Eleitoral e ido beber em um bar.

https://t.co/11zbINv8vF",Jorge84701281,JornalDaCidadeO,0
1579771472624910337,Tue Oct 11 09:50:44 +0000 2022,"@CamargoDireita Bolsonaro perdeu a eleição qdo deixou Barroso e Alexandre de Moraes se reunirem com líderes partidários pra negociar a derrubada a PEC do voto impresso. 
Era pra ter acionado o art 142, nem que caísse levando junto o Supremo. Pelos menos teríamos eleições auditáveis.",Jorge84701281,Robin_Ayala8,0
1577487836533719041,Wed Oct 05 02:36:23 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JorgeAl69619037,GFiuza_Oficial,0
1586898540550361095,Mon Oct 31 01:51:09 +0000 2022,"A pauta do voto auditável foi abandonada no meio do caminho. O autoritarismo foi aumentando, pessoas perseguidas. Nos disseram para confiar que todo o processo seria limpo. Será?",JorgeAl69619037,reportersalles,0
1576175492113215488,Sat Oct 01 11:41:35 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeAm13343176,Rconstantino,0
1577522775589539840,Wed Oct 05 04:55:13 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JorgeAm13343176,GFiuza_Oficial,0
1582331753645023232,Tue Oct 18 11:24:23 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JorgeAm13343176,bernardokuster2,0
1576980830144319488,Mon Oct 03 17:01:43 +0000 2022,"TSE tinha tudo preparado para eleições tranquilas e rápidas e que o registro do voto impresso era retrocesso e atrasaria o tal brilhante sistema. Alguém preocupou demais em fustigar empresário por causa de emoji de joinha, no Zap, e esqueceu de algo importante: gestão.",JorgeAugustoGo6,PeKelmonApoio,0
1578452234010251264,Fri Oct 07 18:28:33 +0000 2022,Se Bolsonaro for reeleito é certa a implementação do voto impresso auditável a partir das eleições municipais de 2024. Mais uma explicação para o desespero da esquerdalha.,JorgeAugustoGo6,EdRaposo_,0
1585279702922559489,Wed Oct 26 14:38:28 +0000 2022,"@leandroruschel O T5E não consegue (então tá)  sequer controlar a distribuição das propagandas, mas as urnas são mega-blaster-ultra seguras. Mais uma porcaria que estamos vivendo pelo simples motivo de alguns semideuses terem impedido o voto impresso auditável. Além de 3 tapinhas, claro…",JorgeAugustoGo6,LuizCerto,0
1585367495858614272,Wed Oct 26 20:27:20 +0000 2022,"📢ELEIÇÕES NEFA5TA📢
Parece que as URNA5 tornaram-se apenas mais um DETALHE ???

""Seria a PR0FECIA das FRAUDE5 IMINENTE5 e, CRIME5 ELEIT0RAI5""
#Boicote #FraudeEleitoral #CrimeEleitoral #Eleicoes2022 https://t.co/zIcObn9vRP",JorgeAugustoGo6,RonisBrazil,0
1586806565830623232,Sun Oct 30 19:45:41 +0000 2022,"Ironia do destino! De acordo com portais de notícias online, a “infalível” urna eletrônica em que o ministro Alexandre de Moraes, presidente do TSE, votou em São Paulo apresentou falha e precisou ser reiniciada.",JorgeAugustoGo6,salimmattarbr,0
1586941362854928384,Mon Oct 31 04:41:19 +0000 2022,"@IceSohei @moaf3rnand3s @GFiuza_Oficial Não podemos esquecer que ""Eleição não se ganha, se TOMA"". QUANDO BARROSO SE REUNIU COM OS PRESIDENTES DE PARTIDOS NAS VÉSPERAS DA VOTAÇÃO DA PEC PARA APROVAR O VOTO IMPRESSO COM POSSIBILIDADE DE CONTAGEM E AUDITORIA, ALI FOI DADO O AVAL PARA A FR@UDE.",JorgeBa29306612,MARCIA72425706,0
1587100999386267648,Mon Oct 31 15:15:39 +0000 2022,"Criaram o inquérito das fake news;
Prenderam jornalistas e políticos  alegando crime de opnião;
Não aceitaram o voto impresso auditável;
Censuram e desmonetizaram canais no youtub, canais de televisão, perfis d twitter, telegran, etc
Proibiram celular nas cabines eleitorais;👇 https://t.co/cvr6Krx9NK",JorgeBa29306612,ZilaHelena,0
1576710668723851265,Sun Oct 02 23:08:11 +0000 2022,Entenderam agora a luta contra um voto impresso acoplado às urnas?,JorgeCNas3,sergio_crepardi,0
1576887008319766528,Mon Oct 03 10:48:54 +0000 2022,"Ainda tem dúvidas que as urnas foram alteradas?
Fraude na cara de madeira.
E agora, o que vamos fazer?
#ProvaqueFoiFraude
#Fraude
#fraudenasurnas 
Compartilhem https://t.co/NCDEKPBWhC",JorgeCNas3,LuceliaTorres24,0
1576960368253243394,Mon Oct 03 15:40:24 +0000 2022,"O povo do nordeste está sendo execrado,porém essa pernabucana da um depoimento forte! São muitas coisas estranhas que aconteceram em determinados URNAS o número de votos de BOLSONARO foi apenas 129 em todas as urnas!  VOTO IMPRESSO JÁ SÓ ASSIM VAMOS GARANTIR DIREITO DE VOTO https://t.co/EJ8RjT4Zqn",JorgeCNas3,KMaxsteell,0
1576138108076052480,Sat Oct 01 09:13:02 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeCa41624240,Rconstantino,0
1578199497456619521,Fri Oct 07 01:44:16 +0000 2022,Se Bolsonaro for reeleito é certa a implementação do voto impresso auditável a partir das eleições municipais de 2024. Mais uma explicação para o desespero da esquerdalha.,JorgeCa41624240,EdRaposo_,0
1582664949687459841,Wed Oct 19 09:28:23 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JorgeCa41624240,bernardokuster2,0
1585035764047704064,Tue Oct 25 22:29:09 +0000 2022,"Xandão quer provas impressas pra denúncia das fraudes de inserções de rádios, mas eu não posso ter meu voto impresso.",JorgeCa41624240,LucianaSV29,0
1576151430955601923,Sat Oct 01 10:05:59 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeCo10239208,Rconstantino,0
1577595106122670080,Wed Oct 05 09:42:38 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JorgeCo10239208,GFiuza_Oficial,0
1576776084905136128,Mon Oct 03 03:28:08 +0000 2022,"Assistam. 
Segundo turno com voto impresso! https://t.co/xwWWsces0h",JorgeConc2011,FernandaCid__,0
1576920782181400576,Mon Oct 03 13:03:06 +0000 2022,Nós exigimos segundo turno com voto impresso e auditável. https://t.co/bHW2HeiR7d,JorgeConc2011,mepcosta69,0
1576922683048349698,Mon Oct 03 13:10:40 +0000 2022,Eleição no segundo turno deveria ter o voto impresso. Antiga sugestão do saudoso Olavo de Carvalho... https://t.co/1ayJIalzal,JorgeConc2011,alertatotal,0
1576076892381548545,Sat Oct 01 05:09:47 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeDe87881828,Rconstantino,0
1577463219844677635,Wed Oct 05 00:58:34 +0000 2022,"Está comovente a profissão de fé dos optimixtas na urna do Butão. É isso aí: apesar de defasado, violável (violado) e inauditável, o sistema é confiável porque está em ótimas mãos - as mãos que barraram o voto auditável e descondenaram o “favorito”. Para de se preocupar à toa.",JorgeDe87881828,GFiuza_Oficial,0
1576230402213433350,Sat Oct 01 15:19:47 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeEd20505061,Rconstantino,0
1576582716082249728,Sun Oct 02 14:39:45 +0000 2022,Eleitora é presa e levada para a PF após colar urna eletrônica com cola em Campo Grande/MS https://t.co/u4hupQfXrR,JorgeEd20505061,Carolmph,0
1576642091668557824,Sun Oct 02 18:35:41 +0000 2022,"VÍDEO: Em Goiânia, homem é preso em flagrante após quebrar urna eletrônica a pauladas https://t.co/HZAuQSG3RW",JorgeEd20505061,SigaGazetaBR,0
1577293512676106241,Tue Oct 04 13:44:12 +0000 2022,Urna eletrônica com defeito atrasa fim da apuração no AM https://t.co/3mGVUY0bMg,JorgeEd20505061,revistaoeste,0
1582287819716071424,Tue Oct 18 08:29:48 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JorgeEd20505061,bernardokuster2,0
1585335682544771072,Wed Oct 26 18:20:55 +0000 2022,"Pergunta ao UOL: 
A urna eletrônica é urna ou software que grava votos/ dados  que são consolidados numa sala cofre? 
Inacreditável.",JorgeEd20505061,fabiowoficial,0
1586852111551270913,Sun Oct 30 22:46:40 +0000 2022,"A pauta do voto auditável foi abandonada no meio do caminho. O autoritarismo foi aumentando, pessoas perseguidas. Nos disseram para confiar que todo o processo seria limpo. Será?",JorgeEd20505061,reportersalles,0
1578516185888718848,Fri Oct 07 22:42:40 +0000 2022,"Fizeram teste com voto impresso e funcionou. Quem diria, hein?",JorgeFe42443531,roxmo,0
1586798969232846848,Sun Oct 30 19:15:30 +0000 2022,"Ironia do destino! De acordo com portais de notícias online, a “infalível” urna eletrônica em que o ministro Alexandre de Moraes, presidente do TSE, votou em São Paulo apresentou falha e precisou ser reiniciada.",JorgeFe42443531,salimmattarbr,0
1576015393877295104,Sat Oct 01 01:05:25 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeFe43595421,Rconstantino,0
1576970867644727296,Mon Oct 03 16:22:08 +0000 2022,"A questão não é se há fraude em nosso sistema eleitoral, porque ele é inauditável. A questão é jurídica: sem voto impresso não há materialidade do voto e a contagem PÚBLICA é impossível. Por esta razão, as democracias mais sólidas do mundo REJEITARAM o sistema 100% eletrônico.",JorgeFe43595421,bernardokuster2,0
1578199052977463297,Fri Oct 07 01:42:30 +0000 2022,Se Bolsonaro for reeleito é certa a implementação do voto impresso auditável a partir das eleições municipais de 2024. Mais uma explicação para o desespero da esquerdalha.,JorgeFe43595421,EdRaposo_,0
1582435251497750530,Tue Oct 18 18:15:38 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JorgeFe43595421,bernardokuster2,0
1578177854868951040,Fri Oct 07 00:18:16 +0000 2022,Se Bolsonaro for reeleito é certa a implementação do voto impresso auditável a partir das eleições municipais de 2024. Mais uma explicação para o desespero da esquerdalha.,JorgeGo44447187,EdRaposo_,0
1578178420466274304,Fri Oct 07 00:20:31 +0000 2022,"Fizeram teste com voto impresso e funcionou. Quem diria, hein?",JorgeGo44447187,roxmo,0
1582209799378255873,Tue Oct 18 03:19:46 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JorgeGo44447187,bernardokuster2,0
1576754094907494401,Mon Oct 03 02:00:45 +0000 2022,"@Zambelli2210 Se não tiver o voto impresso, vai ser outro golpe, perca de tempo. https://t.co/N4yqNR8FGQ",JorgeHamano,AlexandreMF012,0
1582341969124429825,Tue Oct 18 12:04:58 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,JorgeHamano,bernardokuster2,0
1577932876846350338,Thu Oct 06 08:04:49 +0000 2022,"@GayerGus Sem falar q a votação foi p lá d suspeita
A inclinação da curva do 1°T desse ano é semelhante ao resultado DilmaxAécio
Fora q a bancada bolsonarista teve + votos doq o Bolsonaro
@ArthurLira_ deve entender q o povo deixou d comer nas mãos d político faxz tempo
Voto auditável já!",JorgeHe080703,JAugustoDias_,0
1585559016805220356,Thu Oct 27 09:08:22 +0000 2022,"Pergunta ao UOL: 
A urna eletrônica é urna ou software que grava votos/ dados  que são consolidados numa sala cofre? 
Inacreditável.",JorgeHe080703,fabiowoficial,0
1576003650685915137,Sat Oct 01 00:18:45 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeLeal81,Rconstantino,0
1576894293922308096,Mon Oct 03 11:17:51 +0000 2022,"O povo do nordeste está sendo execrado,porém essa pernabucana da um depoimento forte! São muitas coisas estranhas que aconteceram em determinados URNAS o número de votos de BOLSONARO foi apenas 129 em todas as urnas!  VOTO IMPRESSO JÁ SÓ ASSIM VAMOS GARANTIR DIREITO DE VOTO https://t.co/EJ8RjT4Zqn",JorgeLeal81,KMaxsteell,0
1576310660278853632,Sat Oct 01 20:38:42 +0000 2022,"⭐️👉Olá patriota rápido, se ainda não votou Sim a favor do voto impresso, vote no link no final desta mensagem aqui agora e compartilhe =&gt; https://t.co/xusLmcJNwz https://t.co/quAzZFJzaK",JorgeLu03131027,RenatoL09288646,0
1577034371126636544,Mon Oct 03 20:34:28 +0000 2022,Nós exigimos segundo turno com voto impresso e auditável. https://t.co/bHW2HeiR7d,JorgeLu03131027,mepcosta69,0
1579927787800256512,Tue Oct 11 20:11:52 +0000 2022,"O povo rejeitou o desarmamento;
pediu ficha limpa;
pediu fim do foro privilegiado;
pediu voto impresso/auditável;
pediu reformas administrativas 
O povo foi às ruas, mas Estão c@g@ndO para o povo. Cuidado: depois do regime implantado vocês também se F@d&amp;M. O congresso é fechado…",JorgeLu03131027,SilvioMeure1,0
1576751485630971904,Mon Oct 03 01:50:23 +0000 2022,"@Zambelli2210 Se não tiver o voto impresso, vai ser outro golpe, perca de tempo. https://t.co/N4yqNR8FGQ",JorgeMito22_,AlexandreMF012,0
1578186878875942915,Fri Oct 07 00:54:07 +0000 2022,"Fizeram teste com voto impresso e funcionou. Quem diria, hein?",JorgeMito22_,roxmo,0
1576223880372363265,Sat Oct 01 14:53:52 +0000 2022,"""A urna eletrônica é motivo de grande orgulho nacional"", disse Rodrigo Pacheco, o senador que é motivo de grande constrangimento nacional.",JorgeRdeFreitas,Rconstantino,0
1578316861628125185,Fri Oct 07 09:30:38 +0000 2022,Se Bolsonaro for reeleito é certa a implementação do voto impresso auditável a partir das eleições municipais de 2024. Mais uma explicação para o desespero da esquerdalha.,JorgeRdeFreitas,EdRaposo_,0
1584961971279245312,Tue Oct 25 17:35:55 +0000 2022,"Xandão quer provas impressas pra denúncia das fraudes de inserções de rádios, mas eu não posso ter meu voto impresso.",JorgeRdeFreitas,LucianaSV29,0
1582551485698953216,Wed Oct 19 01:57:31 +0000 2022,Nunca esqueçam que o Danones foi o deputado que imprimiu o voto para provar que votou contra o voto impresso. 🤣 https://t.co/TpvknVls0y,Jorgefmviana,bernardokuster2,0
1586868375115931655,Sun Oct 30 23:51:17 +0000 2022,"A pauta do voto auditável foi abandonada no meio do caminho. O autoritarismo foi aumentando, pessoas perseguidas. Nos disseram para confiar que todo o processo seria limpo. Será?",Jorgefmviana,reportersalles,0
1587161866962354176,Mon Oct 31 19:17:31 +0000 2022,Único País que usa urna eletrônica além do Brasil é a Venezuela. A gente é trouxa pra caralho.,Jorgefmviana,senna_yasmim,0
